"Month","Tmin","Tmax","Dynamic_Model","GDH"
10,-5,-1,0.00857152282340137,0
10,-5,0,0.035757563605796,0
10,-5,1,0.134447676154685,0
10,-5,2,0.367101794582916,0
10,-5,3,0.576731866106959,0
10,-5,4,0.605680407449016,0
10,-5,5,0.640093373213604,0.287212016595396
10,-5,6,0.650358161898426,1.55345613930562
10,-5,7,0.679501657977086,4.07384908307619
10,-5,8,0.679163965542943,7.98032561738431
10,-5,9,0.672750758307606,13.2745412796292
10,-5,10,0.70309654196782,19.9220182912041
10,-5,11,0.698000371981129,27.8527609117454
10,-5,12,0.660898441684825,36.9468594601679
10,-5,13,0.652764403811685,47.0516971726396
10,-5,14,0.64336794182333,58.0038575990704
10,-5,15,0.608560684121219,69.6285395143894
10,-5,16,0.599961597817171,81.7385309420459
10,-5,17,0.571468484674393,94.1300689452799
10,-5,18,0.508131353036201,106.596192075077
10,-5,19,0.471459542412777,118.932519596649
10,-5,20,0.42793141132714,130.942596751337
10,-5,21,0.454177525475146,142.435270365269
10,-5,22,0.295100921913555,153.234196716799
10,-5,23,0.0861236633010578,163.178696815163
10,-5,24,0,172.130616493814
10,-5,25,0,179.974306974018
10,-5,26,0,181.406421267795
10,-5,27,0,178.594739460493
10,-5,28,0,172.803017704648
10,-5,29,0,164.770375734376
10,-5,30,0,156.192059526043
10,-4,-4,0.00030341654735145,0
10,-4,-3,0.000760561883836759,0
10,-4,-2,0.00250549489718863,0
10,-4,-1,0.00960713234658906,0
10,-4,0,0.0384078427853771,0
10,-4,1,0.140967082646826,0
10,-4,2,0.379478419168977,0
10,-4,3,0.584115885108463,0
10,-4,4,0.614760957240351,0
10,-4,5,0.651396051336262,0.303289712247025
10,-4,6,0.654528011448512,1.62974801483986
10,-4,7,0.690624689049736,4.26048865123301
10,-4,8,0.678856351133147,8.31191760074898
10,-4,9,0.695469899222211,13.7778817790691
10,-4,10,0.714181039600182,20.6294372655267
10,-4,11,0.684276570820825,28.7785743132537
10,-4,12,0.681450012875789,38.0938163644299
10,-4,13,0.677914380639004,48.4279071045331
10,-4,14,0.649618627663875,59.6200245984847
10,-4,15,0.632516936193537,71.4897424589187
10,-4,16,0.588181237530156,83.8373731929293
10,-4,17,0.547637490646687,96.45601606818
10,-4,18,0.519999380339982,109.140081042341
10,-4,19,0.480204871241748,121.682612575847
10,-4,20,0.435130511386661,133.882771085575
10,-4,21,0.441441395938413,145.549322191412
10,-4,22,0.259786431985037,156.508246877657
10,-4,23,0.0966729143117686,166.600657187141
10,-4,24,0,175.681070091224
10,-4,25,0,183.626238595109
10,-4,26,0,185.020803062805
10,-4,27,0,182.18282244178
10,-4,28,0,176.228224447747
10,-4,29,0,168.161460454296
10,-4,30,0,159.434030425471
10,-3,-3,0.00146245186267111,0
10,-3,-2,0.00362678527367141,0
10,-3,-1,0.0117083564936303,0
10,-3,0,0.042906064997934,0
10,-3,1,0.150464472896125,0
10,-3,2,0.394876168260914,0
10,-3,3,0.592144998834221,0
10,-3,4,0.629240378602379,0
10,-3,5,0.674003570455832,0.322446019811731
10,-3,6,0.680437124689408,1.71809180898081
10,-3,7,0.69252189769739,4.47518132287928
10,-3,8,0.690100433604286,8.68311467343579
10,-3,9,0.719715547848628,14.3460058817432
10,-3,10,0.702462672296475,21.4190352044018
10,-3,11,0.695366197356176,29.7978402187901
10,-3,12,0.702465427757439,39.3548370964568
10,-3,13,0.68987798968626,49.9468768170493
10,-3,14,0.663334738707082,61.4037262652914
10,-3,15,0.603938854662636,73.5332412130126
10,-3,16,0.580209952261218,86.1341783429374
10,-3,17,0.561886298906171,98.9996089371442
10,-3,18,0.530079480591188,111.91822203627
10,-3,19,0.488697128113229,124.68133086449
10,-3,20,0.449062898890465,137.090745649306
10,-3,21,0.421889191073796,148.9542375408
10,-3,22,0.241117294760725,160.088331958705
10,-3,23,0.104171457893932,170.327221850787
10,-3,24,0,179.529985622992
10,-3,25,0,187.583729053119
10,-3,26,0,188.961342943345
10,-3,27,0,186.101686778359
10,-3,28,0,179.98456519115
10,-3,29,0,171.898657603502
10,-3,30,0,162.97682501267
10,-2,-2,0.00692292244176414,0
10,-2,-1,0.0168553463013164,0
10,-2,0,0.0518938198725207,0
10,-2,1,0.166009447490439,0
10,-2,2,0.415475770902629,0
10,-2,3,0.601588536764817,0
10,-2,4,0.632847468440819,0
10,-2,5,0.677948063343203,0.345125659215013
10,-2,6,0.699400642887261,1.82349112962697
10,-2,7,0.687185468749133,4.72207633408227
