"Month","Tmin","Tmax","Dynamic_Model","GDH"
10,-10,-5,1.4919537767189e-05,0
10,-10,-4,6.94668659951646e-05,0
10,-10,-3,0.000323407276748939,0
10,-10,-2,0.00149695598168517,0
10,-10,-1,0.00683498473180958,0
10,-10,0,0.0300473317944465,0
10,-10,1,0.116695606946777,0
10,-10,2,0.323804155286272,0
10,-10,3,0.529290905013014,0
10,-10,4,0.561502438691314,0
10,-10,5,0.584451775512638,0.23612186903174
10,-10,6,0.610638363854997,1.2843880655228
10,-10,7,0.611402207267988,3.42445271649284
10,-10,8,0.633778113170932,6.77352986431104
10,-10,9,0.631192614928061,11.3859211313572
10,-10,10,0.639423521406796,17.2358577856078
10,-10,11,0.643107879843597,24.2786964195297
10,-10,12,0.63611595889021,32.4307926055249
10,-10,13,0.613808453185809,41.5686524500333
10,-10,14,0.606364609609222,51.5392834882621
10,-10,15,0.589292349862729,62.185304983491
10,-10,16,0.559368749013785,73.3301963356961
10,-10,17,0.542458192715439,84.7893332001916
10,-10,18,0.497797185383788,96.3732303350618
10,-10,19,0.456402042069253,107.887595862677
10,-10,20,0.449618387413669,119.140121023505
10,-10,21,0.416897891777771,129.949352137386
10,-10,22,0.255939272633801,140.147072790298
10,-10,23,0.117147007597111,149.57966031796
10,-10,24,0,158.105186954805
10,-10,25,0,165.60326444988
10,-10,26,0,167.42003599186
10,-10,27,0,164.468782849578
10,-10,28,0,159.173246637815
10,-10,29,0,152.540565242854
10,-10,30,0,144.461002431955
10,-9,-5,1.60806640936528e-05,0
10,-9,-4,7.32419740590876e-05,0
10,-9,-3,0.000336589659248911,0
10,-9,-2,0.00154517217284252,0
10,-9,-1,0.00701647624773752,0
10,-9,0,0.0307327692865877,0
10,-9,1,0.119145844301408,0
10,-9,2,0.330844147159854,0
10,-9,3,0.539247611456882,0
10,-9,4,0.570758865706306,0
10,-9,5,0.597632795422009,0.244667851610135
10,-9,6,0.624312975143808,1.32659008166311
10,-9,7,0.620950848145808,3.53137322401415
10,-9,8,0.645697301051398,6.9733978723828
10,-9,9,0.639674419548402,11.6997112023469
10,-9,10,0.652566717925652,17.6844935988032
10,-9,11,0.652033080321013,24.8831579927118
10,-9,12,0.642764448850422,33.2028441092602
10,-9,13,0.625137920886099,42.5096546720202
10,-9,14,0.620758076364316,52.6572015664923
10,-9,15,0.59177831304797,63.4819858881248
10,-9,16,0.572954165725925,74.8051294256349
10,-9,17,0.540078099573841,86.4401081974654
10,-9,18,0.497159332833759,98.1909473906222
10,-9,19,0.473166606156246,109.859782583823
10,-9,20,0.432435285075409,121.256459809543
10,-9,21,0.414160420999901,132.200763194197
10,-9,22,0.258305668056324,142.521938297846
10,-9,23,0.136838219394215,152.059549272426
10,-9,24,0.0302990942849709,160.67303211639
10,-9,25,0,168.242693817645
10,-9,26,0,170.033644959769
10,-9,27,0,167.033124765302
10,-9,28,0,161.683881411908
10,-9,29,0,154.976789159743
10,-9,30,0,146.669898221095
10,-8,-5,1.80660990828123e-05,0
10,-8,-4,7.89318065043148e-05,0
10,-8,-3,0.000354806332470864,0
10,-8,-2,0.00160776971209998,0
10,-8,-1,0.00724074944483677,0
10,-8,0,0.0315421875294992,0
10,-8,1,0.121899990610002,0
10,-8,2,0.338323470646733,0
10,-8,3,0.549094958745137,0
10,-8,4,0.580450337812747,0
10,-8,5,0.609501470276085,0.254089160480337
10,-8,6,0.63475427703842,1.37425619066912
10,-8,7,0.636365017591298,3.64819104811114
10,-8,8,0.653453197206061,7.19162288633076
10,-8,9,0.654162675247561,12.0385697762361
10,-8,10,0.66538736371622,18.1715637428134
10,-8,11,0.661834103880727,25.5369151830986
10,-8,12,0.647120756234068,34.0302061762369
10,-8,13,0.645211745527609,43.5177877885419
10,-8,14,0.627884783564958,53.8532364262733
10,-8,15,0.595326125448023,64.867511408783
10,-8,16,0.576049497947166,76.3806531530596
10,-8,17,0.536285918774662,88.1987431413159
10,-8,18,0.518371101627797,100.121899649291
10,-8,19,0.478922300502495,111.954546365447
10,-8,20,0.448208742200186,123.507447591468
10,-8,21,0.420408383688107,134.594895609407
10,-8,22,0.268652209204024,145.041179057061
10,-8,23,0.156272166690459,154.687163052702
10,-8,24,0.0456298012507227,163.393308709679
10,-8,25,0,171.044242840671
10,-8,26,0,172.816943393381
10,-8,27,0,169.763487589605
10,-8,28,0,164.351316784769
10,-8,29,0,157.524553669395
10,-8,30,0,149.001368173943
10,-7,-5,2.21128765300614e-05,0
10,-7,-4,8.86896154959557e-05,0
10,-7,-3,0.000382358332554887,0
10,-7,-2,0.00169456636804569,0
10,-7,-1,0.00753195445708839,0
10,-7,0,0.0325397451653345,0
10,-7,1,0.125094060599073,0
10,-7,2,0.346460302686411,0
10,-7,3,0.558948611752169,0
10,-7,4,0.589690146542224,0
10,-7,5,0.610082329072521,0.264518632574068
10,-7,6,0.643258913669058,1.42803958601004
10,-7,7,0.651323971758561,3.77775251665739
10,-7,8,0.660653765281124,7.43022866041494
10,-7,9,0.671933499365876,12.4094982859693
10,-7,10,0.671876286847648,18.702893721822
10,-7,11,0.670379370742916,26.2443981482637
10,-7,12,0.66102063923605,34.9205474143997
10,-7,13,0.654482797254455,44.6032238752363
10,-7,14,0.622988940255506,55.13818712057
10,-7,15,0.601038313379216,66.3556614423229
10,-7,16,0.572972328523644,78.0676347971532
10,-7,17,0.554782981320183,90.0758940789474
10,-7,18,0.525077403245401,102.183009258048
10,-7,19,0.490567020408681,114.19340689808
10,-7,20,0.457109937213851,125.909750059563
10,-7,21,0.408364743078258,137.143834867727
10,-7,22,0.278808439405689,147.720724752095
10,-7,23,0.142744560934507,157.484179702387
10,-7,24,0.0560042920390275,166.296167753268
10,-7,25,0,174.033955113243
10,-7,26,0,175.781006600911
10,-7,27,0,172.665576897499
10,-7,28,0,167.184467791493
10,-7,29,0,160.216941846398
10,-7,30,0,151.482984477991
10,-6,-5,3.21783274254615e-05,0
10,-6,-4,0.000108589008413473,0
10,-6,-3,0.000429718327776548,0
10,-6,-2,0.00182615796726989,0
10,-6,-1,0.0079366086117394,0
10,-6,0,0.0338313976865147,0
10,-6,1,0.128938598322691,0
10,-6,2,0.355487790391105,0
10,-6,3,0.567898309056358,0
10,-6,4,0.600521136495167,0
10,-6,5,0.627127136199812,0.276166993095414
10,-6,6,0.648648896511043,1.4884884423026
10,-6,7,0.665176589827853,3.92273840637628
10,-6,8,0.667369161485829,7.6917613197782
10,-6,9,0.686743413488613,12.818480481538
10,-6,10,0.68043320753672,19.2851743485599
10,-6,11,0.674790021601393,27.0109950701033
10,-6,12,0.675120760183185,35.8863666042523
10,-6,13,0.653663563219184,45.777111233533
10,-6,14,0.630653716356711,56.5272773975059
10,-6,15,0.59934840856165,67.9586875200869
