"Month","Tmin","Tmax","Dynamic_Model","GDH"
10,-10,-5,1.494663475343e-05,0
10,-10,-4,6.96526114556829e-05,0
10,-10,-3,0.00032444507424428,0
10,-10,-2,0.00150222170267421,0
10,-10,-1,0.00685992715412739,0
10,-10,0,0.0301547653987724,0
10,-10,1,0.11704692591332,0
10,-10,2,0.32414686614189,0
10,-10,3,0.530026677349727,0
10,-10,4,0.56302542573931,0
10,-10,5,0.578400122989243,0.236385973042802
10,-10,6,0.605935424526902,1.28338338281543
10,-10,7,0.618223398535962,3.42055099479998
10,-10,8,0.619882579537125,6.75866753573882
10,-10,9,0.642048212092113,11.3557258471202
10,-10,10,0.635700945734632,17.2190554445501
10,-10,11,0.625949009009359,24.2719142417244
10,-10,12,0.630041188851612,32.4188661154149
10,-10,13,0.619324973361728,41.5507475668131
10,-10,14,0.612875064873702,51.5232110753427
10,-10,15,0.561675263056081,62.172636577356
10,-10,16,0.5558699168271,73.318654458648
10,-10,17,0.54764506613027,84.7691199088141
10,-10,18,0.504866442272348,96.3306300684916
10,-10,19,0.477617877234836,107.809878790557
10,-10,20,0.443292446793244,119.022423801466
10,-10,21,0.426747927217351,129.790058074732
10,-10,22,0.229283900685477,139.945418397128
10,-10,23,0.0610116479120982,149.329263151778
10,-10,24,0,157.799373525774
10,-10,25,0,165.234417867254
10,-10,26,0,166.936467588734
10,-10,27,0,163.983085468561
10,-10,28,0,158.929943566508
10,-10,29,0,151.756362775865
10,-10,30,0,143.49250276071
10,-9,-5,1.60952333156738e-05,0
10,-9,-4,7.34021341950944e-05,0
10,-9,-3,0.000337591173537258,0
10,-9,-2,0.00155050294442654,0
10,-9,-1,0.00704248842965557,0
10,-9,0,0.0308483380871811,0
10,-9,1,0.119542963712202,0
10,-9,2,0.331331952337565,0
10,-9,3,0.539792910850631,0
10,-9,4,0.575726016084892,0
10,-9,5,0.591231710033364,0.244243904822569
10,-9,6,0.618841288853529,1.32630045156542
10,-9,7,0.625597074302787,3.52707249655183
10,-9,8,0.641127404412364,6.9545425769806
10,-9,9,0.651160450783477,11.675342472414
10,-9,10,0.642910286869424,17.676038693817
10,-9,11,0.647799934724172,24.875177849707
10,-9,12,0.639037778833973,33.1881327635106
10,-9,13,0.640425780342083,42.4937066789649
10,-9,14,0.616353239092155,52.6441904605885
10,-9,15,0.572917453341652,63.4703449324828
10,-9,16,0.574568960776956,74.7861948811801
10,-9,17,0.543842883010216,86.400296047332
10,-9,18,0.518383888022591,98.1176271568784
10,-9,19,0.485079905083212,109.748389354305
10,-9,20,0.440694812791151,121.105650577276
10,-9,21,0.390640571444238,132.008420023184
10,-9,22,0.239219702918714,142.281119984808
10,-9,23,0.0694474046025928,151.763244259921
10,-9,24,0,160.313279755061
10,-9,25,0,167.814186991595
10,-9,26,0,169.458635069484
10,-9,27,0,166.557714224461
10,-9,28,0,161.353019995067
10,-9,29,0,154.047502934292
10,-9,30,0,145.687154428302
10,-8,-5,1.80521761302011e-05,0
10,-8,-4,7.90275256785551e-05,0
10,-8,-3,0.000355673786157364,0
10,-8,-2,0.00161289622980045,0
10,-8,-1,0.00726702679756352,0
10,-8,0,0.0316633595305486,0
10,-8,1,0.122338621937587,0
10,-8,2,0.338959131160427,0
10,-8,3,0.549597639930091,0
10,-8,4,0.586499158656333,0
10,-8,5,0.602125033671156,0.253034581976538
10,-8,6,0.629938651720414,1.37402268282736
10,-8,7,0.628716468545436,3.64334065919903
10,-8,8,0.657749746762675,7.17108603064182
10,-8,9,0.657729569077458,12.0235532327081
10,-8,10,0.648291754115224,18.1659933946872
10,-8,11,0.656660126846831,25.5262257709262
10,-8,12,0.658670977035774,34.0153040147952
10,-8,13,0.644918393409245,43.5050742669897
10,-8,14,0.600478745472925,53.8419108581654
10,-8,15,0.600358646317617,64.8503110945095
10,-8,16,0.586771627217655,76.3441673470886
10,-8,17,0.554853571914071,88.1304441392024
10,-8,18,0.526751959798497,100.01748256753
10,-8,19,0.49092334025696,111.812913740972
10,-8,20,0.393119146232301,123.324716005737
10,-8,21,0.425095071070312,134.36396633566
10,-8,22,0.25057624416423,144.754331907827
10,-8,23,0.0788137246253209,154.33706903027
10,-8,24,0,162.976926201082
10,-8,25,0,170.558744053881
10,-8,26,0,172.154352034056
10,-8,27,0,169.276972486202
10,-8,28,0,163.934789758776
10,-8,29,0,156.471553209096
10,-8,30,0,148.026279839253
10,-7,-5,2.20412672382153e-05,0
10,-7,-4,8.86422935759904e-05,0
10,-7,-3,0.000382902275180906,0
10,-7,-2,0.00169901878555121,0
10,-7,-1,0.00755724449602614,0
10,-7,0,0.0326632055429864,0
10,-7,1,0.125568194635116,0
10,-7,2,0.347245426450247,0
10,-7,3,0.559223780829339,0
10,-7,4,0.593939005039499,0
10,-7,5,0.615438579224578,0.262964316064362
10,-7,6,0.639522141583867,1.42734733768441
10,-7,7,0.638818172898301,3.77095637521759
10,-7,8,0.669277465682446,7.4114101838728
10,-7,9,0.66298239048889,12.4023749069353
10,-7,10,0.665973011936854,18.6961536066732
10,-7,11,0.66905481506005,26.2318701008788
10,-7,12,0.674652956763449,34.9085338911432
10,-7,13,0.630961829447852,44.5925373058564
10,-7,14,0.622130553132792,55.1230478953735
10,-7,15,0.615230229006497,66.3229242188521
10,-7,16,0.590671032937366,78.0048863498921
10,-7,17,0.5604045056875,89.9790624101671
10,-7,18,0.528114940891001,102.050987681992
10,-7,19,0.445787205889567,114.020573207992
10,-7,20,0.431642100560673,125.688804533039
10,-7,21,0.442487334102693,136.866531181301
10,-7,22,0.287587745900439,147.381679761294
10,-7,23,0.0885997789049995,157.081047213196
10,-7,24,0,165.824545980019
10,-7,25,0,173.492415477183
10,-7,26,0,175.041360517916
10,-7,27,0,172.168273154486
10,-7,28,0,166.69110944822
10,-7,29,0,159.086046285529
10,-7,30,0,150.555454227765
10,-6,-5,3.20277815625547e-05,0
10,-6,-4,0.000108255853151496,0
10,-6,-3,0.000429557078490472,0
10,-6,-2,0.0018290284361282,0
10,-6,-1,0.00795873540017085,0
10,-6,0,0.0339519713081617,0
10,-6,1,0.129439404322428,0
10,-6,2,0.356420710177521,0
10,-6,3,0.568332443807072,0
10,-6,4,0.60073348063006,0
10,-6,5,0.624008983236799,0.274364874362231
10,-6,6,0.646154973244052,1.48712859855454
10,-6,7,0.660975517382986,3.91274104839203
