"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2050/2051",2051,120,120,100,80.6485761529439,6240.22410100931,265
"2051/2052",2052,120,120,100,80.2979231776762,7939.22848513396,266
"2052/2053",2053,121,121,100,84.909807439024,7551.06728555681,250
"2053/2054",2054,120,120,100,86.2362733414948,7324.35493918136,145
"2054/2055",2055,120,120,100,87.727492322223,4876.99739738554,280
"2055/2056",2056,120,120,100,80.4424253771404,7398.299584792,166
"2056/2057",2057,121,121,100,80.9084574145736,5031.93305770587,444
"2057/2058",2058,120,120,100,87.7255175154305,6047.96693549119,142
"2058/2059",2059,120,120,100,85.3552956929489,3462.8191290684,419
"2059/2060",2060,120,120,100,83.4107187410154,7125.00752958935,301
"2060/2061",2061,121,121,100,81.705527733975,8777.27430480905,176
"2061/2062",2062,120,120,100,83.5492488197688,3003.13191860542,484
"2062/2063",2063,120,120,100,86.2185967244204,4073.67881416716,375
"2063/2064",2064,120,120,100,84.1103431911906,5463.17989559285,483
"2064/2065",2065,121,121,100,89.2100574876222,5916.9402770251,230
"2065/2066",2066,120,120,100,92.8120798152904,5319.61660458334,69
"2066/2067",2067,120,120,100,82.4517864153622,3501.87721211184,623
"2067/2068",2068,120,120,100,82.7107590495707,9227.99277075101,241
"2068/2069",2069,121,121,100,85.0731419696604,5417.51745928917,389
"2069/2070",2070,120,120,100,86.4111355190616,5721.44856276177,370
"2070/2071",2071,120,120,100,85.1317653377464,6307.49668093398,218
"2071/2072",2072,120,120,100,81.628939670838,5385.94868777227,349
"2072/2073",2073,121,121,100,83.3719920451476,9433.84278079681,228
"2073/2074",2074,120,120,100,76.6165965386954,7052.86553225201,509
"2074/2075",2075,120,120,100,81.745774596704,8085.2969040107,302
"2075/2076",2076,120,120,100,85.1180774037748,8305.60696442984,64
"2076/2077",2077,121,121,100,88.0576037844676,3365.48819032498,401
"2077/2078",2078,120,120,100,87.4018898913291,3598.34823754057,437
"2078/2079",2079,120,120,100,86.8797066786283,5256.24769867398,258
"2079/2080",2080,120,120,100,84.1088674067851,7573.86831219587,149
"2080/2081",2081,121,121,100,85.0381833468582,6129.87647124287,401
"2081/2082",2082,120,120,100,84.6120247866311,6408.60849702824,195
"2082/2083",2083,120,120,100,85.8653543721921,6949.52462220564,257
"2083/2084",2084,120,120,100,85.6363735435498,4543.20255525224,352
"2084/2085",2085,121,121,100,84.1904327795382,4909.09858269896,361
"2085/2086",2086,120,120,100,85.4657878536455,5253.59770515747,341
"2086/2087",2087,120,120,100,86.8168623520032,4408.83524570987,271
"2087/2088",2088,120,120,100,83.0806610504278,5263.37966594007,462
"2088/2089",2089,121,121,100,87.8255918047271,5055.74093506392,303
"2089/2090",2090,120,120,100,88.4153267109159,3640.14225253742,377
"2090/2091",2091,120,120,100,83.5242978500737,4741.34046286903,430
"2091/2092",2092,120,120,100,88.5292682888175,3366.99185487907,284
"2092/2093",2093,121,121,100,84.3157261703782,7239.55826034769,348
"2093/2094",2094,120,120,100,80.8525974864024,6232.79550934862,475
"2094/2095",2095,120,120,100,89.6293266443809,4663.38344038744,178
"2095/2096",2096,120,120,100,84.1903118672763,7634.29253254924,131
"2096/2097",2097,121,121,100,73.9931358767717,9014.82335474994,257
"2097/2098",2098,120,120,100,82.8658940438399,5178.12332930975,454
"2098/2099",2099,120,120,100,86.2140211969163,5504.79576496594,332
"2099/2100",2100,120,120,100,91.0377422646889,5760.65638658032,68
"2100/2101",2101,120,120,100,86.3372170738021,6082.60243178159,323
